epochs,width,rate,error
20,150,0.1,0.001766831824166
20,150,0.1,0.001766831824166
20,150,0.1,0.001766831824166
20,150,0.1,0.001766831824166
20,150,0.1,0.001766831824166
20,150,0.01,0.001766831824166
20,150,0.01,0.001766831824166
20,150,0.01,0.001766831824166
20,150,0.01,0.001766831824166
20,150,0.01,0.001766831824166
