epochs,width,rate,error
100.0,100.0,0.00075,0.0006713179545728642
100.0,100.0,0.00075,0.0006907905385719295
100.0,100.0,0.00075,0.0006640331630145954
100.0,100.0,0.00075,0.0007515893636938087
100.0,100.0,0.00075,0.0006940753030339589
