,s-1l,s-1u,s-2l,s-2u
94913,0.9999897931702387,1.0,0.9999897931702387,1.0
94914,0.9999897931702387,1.0,0.9999897931702387,1.0
94915,0.9999897931702387,1.0,0.9999897931702387,1.0
94916,0.9999897931702387,1.0,0.9999897931702387,1.0
94917,0.9999897931702387,1.0,0.9999897931702387,1.0
94918,0.9999897931702387,1.0,0.9999897931702387,1.0
94919,0.9999897931702387,1.0,0.9999897931702387,1.0
94920,0.9999897931702387,1.0,0.9999897931702387,1.0
94921,0.9999897931702387,1.0,0.9999897931702387,1.0
94922,0.9999897931702387,1.0,0.9999897931702387,1.0
94923,0.9999897931702387,1.0,0.9999897931702387,1.0
94924,0.9999897931702387,1.0,0.9999897931702387,1.0
94925,0.9999897931702387,1.0,0.9999897931702387,1.0
94926,0.9999897931702387,1.0,0.9999897931702387,1.0
94927,0.9999897931702387,1.0,0.9999897931702387,1.0
94928,0.9999897931702387,1.0,0.9999897931702387,1.0
94929,0.9999897931702387,1.0,0.9999897931702387,1.0
94930,0.9999897931702387,1.0,0.9999897931702387,1.0
94931,0.9999897931702387,1.0,0.9999897931702387,1.0
94933,9.313225750491594e-10,0.0,0.9999897931702387,1.0
94934,9.313225750491594e-10,0.0,0.9999897931702387,1.0
94935,9.313225750491594e-10,0.0,0.9999897931702387,1.0
94937,3.7252903001966375e-09,0.0,9.313225750491594e-10,0.0
94938,3.7252903001966375e-09,0.0,9.313225750491594e-10,0.0
94939,3.7252903001966375e-09,0.0,9.313225750491594e-10,0.0
94940,3.7252903001966375e-09,0.0,9.313225750491594e-10,0.0
94941,3.7252903001966375e-09,0.0,9.313225750491594e-10,0.0
94942,3.7252903001966375e-09,0.0,9.313225750491594e-10,0.0
94946,0.9999899049289478,1.0,0.9999899049289478,1.0
94947,0.9999899049289478,1.0,0.9999899049289478,1.0
94948,0.9999899049289478,1.0,0.9999899049289478,1.0
94949,0.9999899049289478,1.0,0.9999899049289478,1.0
94951,0.05434645714906345,0.0,0.9999899049289478,1.0
94952,0.05434645714906345,0.0,0.9999899049289478,1.0
94953,0.05434645714906345,0.0,0.9999899049289478,1.0
94963,0.9999898527748835,1.0,0.9999898527748835,1.0
94964,0.9999898527748835,1.0,0.9999898527748835,1.0
94965,0.9999898527748835,1.0,0.9999898527748835,1.0
94966,0.9999898527748835,1.0,0.9999898527748835,1.0
94967,0.9999898527748835,1.0,0.9999898527748835,1.0
94969,1.7196871348282728e-06,0.0,0.9999898527748835,1.0
94970,1.7196871348282728e-06,0.0,0.9999898527748835,1.0
94973,1.8766149887240562e-07,0.0,1.8766149887240562e-07,0.0
94974,1.8766149887240562e-07,0.0,1.8766149887240562e-07,0.0
94975,1.8766149887240562e-07,0.0,1.8766149887240562e-07,0.0
94976,1.8766149887240562e-07,0.0,1.8766149887240562e-07,0.0
94978,0.016701266177325168,0.0,1.8766149887240562e-07,0.0
94979,0.016701266177325168,0.0,1.8766149887240562e-07,0.0
94980,0.016701266177325168,0.0,1.8766149887240562e-07,0.0
94981,0.016701266177325168,0.0,1.8766149887240562e-07,0.0
94982,0.016701266177325168,0.0,1.8766149887240562e-07,0.0
94988,0.0001220982522340949,0.0,0.0001220982522340949,0.0
94989,0.0001220982522340949,0.0,0.0001220982522340949,0.0
94990,0.0001220982522340949,0.0,0.0001220982522340949,0.0
94992,0.03253489734257334,0.0,0.0001220982522340949,0.0
94999,0.999989882577206,1.0,0.999989882577206,1.0
95000,0.999989882577206,1.0,0.999989882577206,1.0
95001,0.999989882577206,1.0,0.999989882577206,1.0
95002,0.999989882577206,1.0,0.999989882577206,1.0
95003,0.999989882577206,1.0,0.999989882577206,1.0
95004,0.999989882577206,1.0,0.999989882577206,1.0
95011,0.9999898378737223,1.0,0.9999898378737223,1.0
95012,0.9999898378737223,1.0,0.9999898378737223,1.0
95013,0.9999898378737223,1.0,0.9999898378737223,1.0
95014,0.9999898378737223,1.0,0.9999898378737223,1.0
95015,0.9999898378737223,1.0,0.9999898378737223,1.0
95016,0.9999898378737223,1.0,0.9999898378737223,1.0
95017,0.9999898378737223,1.0,0.9999898378737223,1.0
95018,0.9999898378737223,1.0,0.9999898378737223,1.0
95019,0.9999898378737223,1.0,0.9999898378737223,1.0
95021,0.032534901067863636,0.0,0.9999898378737223,1.0
95022,0.032534901067863636,0.0,0.9999898378737223,1.0
95029,0.9999898378737223,1.0,0.9999898378737223,1.0
95030,0.9999898378737223,1.0,0.9999898378737223,1.0
95031,0.9999898378737223,1.0,0.9999898378737223,1.0
95032,0.9999898378737223,1.0,0.9999898378737223,1.0
95033,0.9999898378737223,1.0,0.9999898378737223,1.0
95034,0.9999898378737223,1.0,0.9999898378737223,1.0
95035,0.9999898378737223,1.0,0.9999898378737223,1.0
95036,0.9999898378737223,1.0,0.9999898378737223,1.0
95037,0.9999898378737223,1.0,0.9999898378737223,1.0
95038,0.9999898378737223,1.0,0.9999898378737223,1.0
95039,0.9999898378737223,1.0,0.9999898378737223,1.0
95040,0.9999898378737223,1.0,0.9999898378737223,1.0
95041,0.9999898378737223,1.0,0.9999898378737223,1.0
95042,0.9999898378737223,1.0,0.9999898378737223,1.0
95043,0.9999898378737223,1.0,0.9999898378737223,1.0
95047,0.9999898602254641,1.0,0.9999898602254641,1.0
95048,0.9999898602254641,1.0,0.9999898602254641,1.0
95055,0.9999898080713999,1.0,0.9999898080713999,1.0
95056,0.9999898080713999,1.0,0.9999898080713999,1.0
95057,0.9999898080713999,1.0,0.9999898080713999,1.0
95058,0.9999898080713999,1.0,0.9999898080713999,1.0
95059,0.9999898080713999,1.0,0.9999898080713999,1.0
95060,0.9999898080713999,1.0,0.9999898080713999,1.0
95061,0.9999898080713999,1.0,0.9999898080713999,1.0
95062,0.9999898080713999,1.0,0.9999898080713999,1.0
95063,0.9999898080713999,1.0,0.9999898080713999,1.0
95064,0.9999898080713999,1.0,0.9999898080713999,1.0
95065,0.9999898080713999,1.0,0.9999898080713999,1.0
95066,0.9999898080713999,1.0,0.9999898080713999,1.0
95067,0.9999898080713999,1.0,0.9999898080713999,1.0
95068,0.9999898080713999,1.0,0.9999898080713999,1.0
95069,0.9999898080713999,1.0,0.9999898080713999,1.0
95070,0.9999898080713999,1.0,0.9999898080713999,1.0
95071,0.9999898080713999,1.0,0.9999898080713999,1.0
95072,0.9999898080713999,1.0,0.9999898080713999,1.0
95073,0.9999898080713999,1.0,0.9999898080713999,1.0
95074,0.9999898080713999,1.0,0.9999898080713999,1.0
95075,0.9999898080713999,1.0,0.9999898080713999,1.0
95076,0.9999898080713999,1.0,0.9999898080713999,1.0
95077,0.9999898080713999,1.0,0.9999898080713999,1.0
95078,0.9999898080713999,1.0,0.9999898080713999,1.0
95079,0.9999898080713999,1.0,0.9999898080713999,1.0
95080,0.9999898080713999,1.0,0.9999898080713999,1.0
95081,0.9999898080713999,1.0,0.9999898080713999,1.0
95082,0.9999898080713999,1.0,0.9999898080713999,1.0
95083,0.9999898080713999,1.0,0.9999898080713999,1.0
95085,6.98026269999345e-07,0.0,0.9999898080713999,1.0
95086,6.98026269999345e-07,0.0,0.9999898080713999,1.0
95089,5.2619725490277505e-08,0.0,5.2619725490277505e-08,0.0
95090,5.2619725490277505e-08,0.0,5.2619725490277505e-08,0.0
95091,5.2619725490277505e-08,0.0,5.2619725490277505e-08,0.0
95092,5.2619725490277505e-08,0.0,5.2619725490277505e-08,0.0
95094,0.01670128107848637,0.0,5.2619725490277505e-08,0.0
95095,0.01670128107848637,0.0,5.2619725490277505e-08,0.0
95096,0.01670128107848637,0.0,5.2619725490277505e-08,0.0
95097,0.01670128107848637,0.0,5.2619725490277505e-08,0.0
95098,0.01670128107848637,0.0,5.2619725490277505e-08,0.0
95101,0.9999898602254641,1.0,0.9999898602254641,1.0
95103,0.00012210896244370796,0.0,0.9999898602254641,1.0
95105,0.00012210896244370796,0.0,0.00012210896244370796,0.0
95107,0.00012210896244370796,0.0,0.00012210896244370796,0.0
95109,0.00012210896244370796,0.0,0.00012210896244370796,0.0
95111,0.00012210896244370796,0.0,0.00012210896244370796,0.0
95113,0.00012210896244370796,0.0,0.00012210896244370796,0.0
95115,9.313225750491594e-10,0.0,0.00012210896244370796,0.0
95117,1.396983862573739e-09,0.0,9.313225750491594e-10,0.0
95118,1.396983862573739e-09,0.0,9.313225750491594e-10,0.0
95119,1.396983862573739e-09,0.0,9.313225750491594e-10,0.0
95121,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95122,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95123,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95124,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95125,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95126,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95127,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95128,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95129,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95130,0.03508701922143205,0.0,1.396983862573739e-09,0.0
95132,0.05434645714906345,0.0,0.03508701922143205,0.0
95133,0.05434645714906345,0.0,0.03508701922143205,0.0
95134,0.05434645714906345,0.0,0.03508701922143205,0.0
95138,0.05434647205022465,0.0,0.05434647205022465,0.0
95141,0.03252378107631755,0.0,0.03252378107631755,0.0
95142,0.03252378107631755,0.0,0.03252378107631755,0.0
95143,0.03252378107631755,0.0,0.03252378107631755,0.0
95144,0.03252378107631755,0.0,0.03252378107631755,0.0
95145,0.03252378107631755,0.0,0.03252378107631755,0.0
95146,0.03252378107631755,0.0,0.03252378107631755,0.0
95148,0.9999899719841732,1.0,0.03252378107631755,0.0
95154,0.9999899496324314,1.0,0.9999899496324314,1.0
95155,0.9999899496324314,1.0,0.9999899496324314,1.0
95156,0.9999899496324314,1.0,0.9999899496324314,1.0
95157,0.9999899496324314,1.0,0.9999899496324314,1.0
95158,0.9999899496324314,1.0,0.9999899496324314,1.0
95163,0.9999899272806896,1.0,0.9999899272806896,1.0
95164,0.9999899272806896,1.0,0.9999899272806896,1.0
95165,0.9999899272806896,1.0,0.9999899272806896,1.0
95166,0.9999899272806896,1.0,0.9999899272806896,1.0
95167,0.9999899272806896,1.0,0.9999899272806896,1.0
95168,0.9999899272806896,1.0,0.9999899272806896,1.0
95169,0.9999899272806896,1.0,0.9999899272806896,1.0
95175,0.9999899123795284,1.0,0.9999899123795284,1.0
95176,0.9999899123795284,1.0,0.9999899123795284,1.0
95177,0.9999899123795284,1.0,0.9999899123795284,1.0
95178,0.9999899123795284,1.0,0.9999899123795284,1.0
95179,0.9999899123795284,1.0,0.9999899123795284,1.0
95180,0.9999899123795284,1.0,0.9999899123795284,1.0
95181,0.9999899123795284,1.0,0.9999899123795284,1.0
95182,0.9999899123795284,1.0,0.9999899123795284,1.0
95183,0.9999899123795284,1.0,0.9999899123795284,1.0
95184,0.9999899123795284,1.0,0.9999899123795284,1.0
95185,0.9999899123795284,1.0,0.9999899123795284,1.0
95186,0.9999899123795284,1.0,0.9999899123795284,1.0
95187,0.9999899123795284,1.0,0.9999899123795284,1.0
95188,0.9999899123795284,1.0,0.9999899123795284,1.0
95189,0.9999899123795284,1.0,0.9999899123795284,1.0
95190,0.9999899123795284,1.0,0.9999899123795284,1.0
95191,0.9999899123795284,1.0,0.9999899123795284,1.0
95192,0.9999899123795284,1.0,0.9999899123795284,1.0
95197,0.9999899272806896,1.0,0.9999899272806896,1.0
95198,0.9999899272806896,1.0,0.9999899272806896,1.0
95199,0.9999899272806896,1.0,0.9999899272806896,1.0
95200,0.9999899272806896,1.0,0.9999899272806896,1.0
95201,0.9999899272806896,1.0,0.9999899272806896,1.0
95202,0.9999899272806896,1.0,0.9999899272806896,1.0
95203,0.9999899272806896,1.0,0.9999899272806896,1.0
95209,0.9999899123795284,1.0,0.9999899123795284,1.0
95210,0.9999899123795284,1.0,0.9999899123795284,1.0
95211,0.9999899123795284,1.0,0.9999899123795284,1.0
95212,0.9999899123795284,1.0,0.9999899123795284,1.0
95213,0.9999899123795284,1.0,0.9999899123795284,1.0
95214,0.9999899123795284,1.0,0.9999899123795284,1.0
95215,0.9999899123795284,1.0,0.9999899123795284,1.0
95216,0.9999899123795284,1.0,0.9999899123795284,1.0
95217,0.9999899123795284,1.0,0.9999899123795284,1.0
95218,0.9999899123795284,1.0,0.9999899123795284,1.0
95219,0.9999899123795284,1.0,0.9999899123795284,1.0
95220,0.9999899123795284,1.0,0.9999899123795284,1.0
95221,0.9999899123795284,1.0,0.9999899123795284,1.0
95222,0.9999899123795284,1.0,0.9999899123795284,1.0
95223,0.9999899123795284,1.0,0.9999899123795284,1.0
95224,0.9999899123795284,1.0,0.9999899123795284,1.0
95225,0.9999899123795284,1.0,0.9999899123795284,1.0
95226,0.9999899123795284,1.0,0.9999899123795284,1.0
95227,0.9999899123795284,1.0,0.9999899123795284,1.0
95232,0.9999899421818508,1.0,0.9999899421818508,1.0
95233,0.9999899421818508,1.0,0.9999899421818508,1.0
95234,0.9999899421818508,1.0,0.9999899421818508,1.0
95235,0.9999899421818508,1.0,0.9999899421818508,1.0
95236,0.9999899421818508,1.0,0.9999899421818508,1.0
95237,0.9999899421818508,1.0,0.9999899421818508,1.0
95238,0.9999899421818508,1.0,0.9999899421818508,1.0
95239,0.9999899421818508,1.0,0.9999899421818508,1.0
95240,0.9999899421818508,1.0,0.9999899421818508,1.0
95241,0.9999899421818508,1.0,0.9999899421818508,1.0
95244,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95245,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95246,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95247,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95248,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95249,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95251,0.05434647205022465,0.0,1.0,7.629452739355006e-06
95252,0.05434647205022465,0.0,1.0,7.629452739355006e-06
95253,0.05434647205022465,0.0,1.0,7.629452739355006e-06
95256,0.054346479500805255,0.0,0.054346479500805255,0.0
95259,0.053786531115782694,0.0,0.053786531115782694,0.0
95260,0.053786531115782694,0.0,0.053786531115782694,0.0
95261,0.053786531115782694,0.0,0.053786531115782694,0.0
95262,0.053786531115782694,0.0,0.053786531115782694,0.0
95263,0.053786531115782694,0.0,0.053786531115782694,0.0
95265,0.054346479500805255,0.0,0.053786531115782694,0.0
95266,0.054346479500805255,0.0,0.053786531115782694,0.0
95267,0.054346479500805255,0.0,0.053786531115782694,0.0
95272,0.054346494401966455,0.0,0.054346494401966455,0.0
95275,0.03252378107631755,0.0,0.03252378107631755,0.0
95276,0.03252378107631755,0.0,0.03252378107631755,0.0
95278,0.0,0.0,0.03252378107631755,0.0
95279,0.0,0.0,0.03252378107631755,0.0
95280,0.0,0.0,0.03252378107631755,0.0
95281,0.0,0.0,0.03252378107631755,0.0
95282,0.0,0.0,0.03252378107631755,0.0
95283,0.0,0.0,0.03252378107631755,0.0
95284,0.0,0.0,0.03252378107631755,0.0
95285,0.0,0.0,0.03252378107631755,0.0
95286,0.0,0.0,0.03252378107631755,0.0
95287,0.0,0.0,0.03252378107631755,0.0
95288,0.0,0.0,0.03252378107631755,0.0
95289,0.0,0.0,0.03252378107631755,0.0
95290,0.0,0.0,0.03252378107631755,0.0
95291,0.0,0.0,0.03252378107631755,0.0
95292,0.0,0.0,0.03252378107631755,0.0
95300,0.004870198669317271,0.0,0.9999915664084217,1.0
95301,0.004870198669317271,0.0,0.9999915664084217,1.0
95302,0.004870198669317271,0.0,0.9999915664084217,1.0
95303,0.004870198669317271,0.0,0.9999915664084217,1.0
95304,0.004870198669317271,0.0,0.9999915664084217,1.0
95305,0.004870198669317271,0.0,0.9999915664084217,1.0
95307,0.009216785435200103,0.0,0.004870198669317271,0.0
95309,0.04437898101489012,0.0,0.009216785435200103,0.0
95310,0.04437898101489012,0.0,0.009216785435200103,0.0
95311,0.04437898101489012,0.0,0.009216785435200103,0.0
95318,0.9999899272806896,1.0,0.9999899272806896,1.0
95324,0.9999898900277866,1.0,0.9999898900277866,1.0
95325,0.9999898900277866,1.0,0.9999898900277866,1.0
95326,0.9999898900277866,1.0,0.9999898900277866,1.0
95327,0.9999898900277866,1.0,0.9999898900277866,1.0
95328,0.9999898900277866,1.0,0.9999898900277866,1.0
95329,0.9999898900277866,1.0,0.9999898900277866,1.0
95330,0.9999898900277866,1.0,0.9999898900277866,1.0
95331,0.9999898900277866,1.0,0.9999898900277866,1.0
95332,0.9999898900277866,1.0,0.9999898900277866,1.0
95333,0.9999898900277866,1.0,0.9999898900277866,1.0
95340,0.9999898751266254,1.0,0.9999898751266254,1.0
95341,0.9999898751266254,1.0,0.9999898751266254,1.0
95342,0.9999898751266254,1.0,0.9999898751266254,1.0
95343,0.9999898751266254,1.0,0.9999898751266254,1.0
95344,0.9999898751266254,1.0,0.9999898751266254,1.0
95346,1.7201527961157974e-06,0.0,0.9999898751266254,1.0
95347,1.7201527961157974e-06,0.0,0.9999898751266254,1.0
95350,1.8719583758488104e-07,0.0,1.8719583758488104e-07,0.0
95351,1.8719583758488104e-07,0.0,1.8719583758488104e-07,0.0
95352,1.8719583758488104e-07,0.0,1.8719583758488104e-07,0.0
95353,1.8719583758488104e-07,0.0,1.8719583758488104e-07,0.0
95355,0.01670128852906697,0.0,1.8719583758488104e-07,0.0
95356,0.01670128852906697,0.0,1.8719583758488104e-07,0.0
95357,0.01670128852906697,0.0,1.8719583758488104e-07,0.0
95358,0.01670128852906697,0.0,1.8719583758488104e-07,0.0
95359,0.01670128852906697,0.0,1.8719583758488104e-07,0.0
95367,0.9999898900277866,1.0,0.9999898900277866,1.0
95368,0.9999898900277866,1.0,0.9999898900277866,1.0
95369,0.9999898900277866,1.0,0.9999898900277866,1.0
95371,4.190951587721217e-09,0.0,0.9999898900277866,1.0
95372,4.190951587721217e-09,0.0,0.9999898900277866,1.0
95374,4.190951587721217e-09,0.0,4.190951587721217e-09,0.0
95375,4.190951587721217e-09,0.0,4.190951587721217e-09,0.0
95376,4.190951587721217e-09,0.0,4.190951587721217e-09,0.0
95377,4.190951587721217e-09,0.0,4.190951587721217e-09,0.0
95378,4.190951587721217e-09,0.0,4.190951587721217e-09,0.0
95379,4.190951587721217e-09,0.0,4.190951587721217e-09,0.0
95383,0.9999899049289478,1.0,0.9999899049289478,1.0
95384,0.9999899049289478,1.0,0.9999899049289478,1.0
95385,0.9999899049289478,1.0,0.9999899049289478,1.0
95386,0.9999899049289478,1.0,0.9999899049289478,1.0
95388,0.054346509303127656,0.0,0.9999899049289478,1.0
95389,0.054346509303127656,0.0,0.9999899049289478,1.0
95390,0.054346509303127656,0.0,0.9999899049289478,1.0
95400,0.9999898527748835,1.0,0.9999898527748835,1.0
95401,0.9999898527748835,1.0,0.9999898527748835,1.0
95402,0.9999898527748835,1.0,0.9999898527748835,1.0
95403,0.9999898527748835,1.0,0.9999898527748835,1.0
95404,0.9999898527748835,1.0,0.9999898527748835,1.0
95406,1.720618457403322e-06,0.0,0.9999898527748835,1.0
95407,1.720618457403322e-06,0.0,0.9999898527748835,1.0
95410,1.8673017629735646e-07,0.0,1.8673017629735646e-07,0.0
95411,1.8673017629735646e-07,0.0,1.8673017629735646e-07,0.0
95412,1.8673017629735646e-07,0.0,1.8673017629735646e-07,0.0
95413,1.8673017629735646e-07,0.0,1.8673017629735646e-07,0.0
95415,0.01670129597964757,0.0,1.8673017629735646e-07,0.0
95416,0.01670129597964757,0.0,1.8673017629735646e-07,0.0
95417,0.01670129597964757,0.0,1.8673017629735646e-07,0.0
95418,0.01670129597964757,0.0,1.8673017629735646e-07,0.0
95419,0.01670129597964757,0.0,1.8673017629735646e-07,0.0
95425,0.00015261583037330575,0.0,0.00015261583037330575,0.0
95426,0.00015261583037330575,0.0,0.00015261583037330575,0.0
95427,0.00015261583037330575,0.0,0.00015261583037330575,0.0
95429,0.009216785435200103,0.0,0.00015261583037330575,0.0
95436,0.999989882577206,1.0,0.999989882577206,1.0
95437,0.999989882577206,1.0,0.999989882577206,1.0
95438,0.999989882577206,1.0,0.999989882577206,1.0
95439,0.999989882577206,1.0,0.999989882577206,1.0
95440,0.999989882577206,1.0,0.999989882577206,1.0
95441,0.999989882577206,1.0,0.999989882577206,1.0
95442,0.999989882577206,1.0,0.999989882577206,1.0
95443,0.999989882577206,1.0,0.999989882577206,1.0
95444,0.999989882577206,1.0,0.999989882577206,1.0
95445,0.999989882577206,1.0,0.999989882577206,1.0
95446,0.999989882577206,1.0,0.999989882577206,1.0
95447,0.999989882577206,1.0,0.999989882577206,1.0
95449,0.054346509303127656,0.0,0.999989882577206,1.0
95450,0.054346509303127656,0.0,0.999989882577206,1.0
95451,0.054346509303127656,0.0,0.999989882577206,1.0
95455,0.05434652420428886,0.0,0.05434652420428886,0.0
95458,0.032523870483284756,0.0,0.032523870483284756,0.0
95459,0.032523870483284756,0.0,0.032523870483284756,0.0
95460,0.032523870483284756,0.0,0.032523870483284756,0.0
95461,0.032523870483284756,0.0,0.032523870483284756,0.0
95462,0.032523870483284756,0.0,0.032523870483284756,0.0
95463,0.032523870483284756,0.0,0.032523870483284756,0.0
95465,0.9999899719841732,1.0,0.032523870483284756,0.0
95471,0.9999899496324314,1.0,0.9999899496324314,1.0
95472,0.9999899496324314,1.0,0.9999899496324314,1.0
95473,0.9999899496324314,1.0,0.9999899496324314,1.0
95474,0.9999899496324314,1.0,0.9999899496324314,1.0
95475,0.9999899496324314,1.0,0.9999899496324314,1.0
95476,0.9999899496324314,1.0,0.9999899496324314,1.0
95477,0.9999899496324314,1.0,0.9999899496324314,1.0
95483,0.9999899347312702,1.0,0.9999899347312702,1.0
95484,0.9999899347312702,1.0,0.9999899347312702,1.0
95485,0.9999899347312702,1.0,0.9999899347312702,1.0
95486,0.9999899347312702,1.0,0.9999899347312702,1.0
95487,0.9999899347312702,1.0,0.9999899347312702,1.0
95488,0.9999899347312702,1.0,0.9999899347312702,1.0
95489,0.9999899347312702,1.0,0.9999899347312702,1.0
95490,0.9999899347312702,1.0,0.9999899347312702,1.0
95491,0.9999899347312702,1.0,0.9999899347312702,1.0
95492,0.9999899347312702,1.0,0.9999899347312702,1.0
95493,0.9999899347312702,1.0,0.9999899347312702,1.0
95494,0.9999899347312702,1.0,0.9999899347312702,1.0
95495,0.9999899347312702,1.0,0.9999899347312702,1.0
95496,0.9999899347312702,1.0,0.9999899347312702,1.0
95497,0.9999899347312702,1.0,0.9999899347312702,1.0
95498,0.9999899347312702,1.0,0.9999899347312702,1.0
95503,0.9999899421818508,1.0,0.9999899421818508,1.0
95504,0.9999899421818508,1.0,0.9999899421818508,1.0
95505,0.9999899421818508,1.0,0.9999899421818508,1.0
95506,0.9999899421818508,1.0,0.9999899421818508,1.0
95507,0.9999899421818508,1.0,0.9999899421818508,1.0
95508,0.9999899421818508,1.0,0.9999899421818508,1.0
95509,0.9999899421818508,1.0,0.9999899421818508,1.0
95510,0.9999899421818508,1.0,0.9999899421818508,1.0
95511,0.9999899421818508,1.0,0.9999899421818508,1.0
95512,0.9999899421818508,1.0,0.9999899421818508,1.0
95515,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95516,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95517,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95518,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95519,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95520,1.0,7.629452739355006e-06,1.0,7.629452739355006e-06
95522,0.05434652420428886,0.0,1.0,7.629452739355006e-06
95523,0.05434652420428886,0.0,1.0,7.629452739355006e-06
95524,0.05434652420428886,0.0,1.0,7.629452739355006e-06
95527,0.054346531654869454,0.0,0.054346531654869454,0.0
95530,0.05389006810909606,0.0,0.05389006810909606,0.0
95531,0.05389006810909606,0.0,0.05389006810909606,0.0
95532,0.05389006810909606,0.0,0.05389006810909606,0.0
95533,0.05389006810909606,0.0,0.05389006810909606,0.0
95534,0.05389006810909606,0.0,0.05389006810909606,0.0
95536,0.054346531654869454,0.0,0.05389006810909606,0.0
95537,0.054346531654869454,0.0,0.05389006810909606,0.0
95538,0.054346531654869454,0.0,0.05389006810909606,0.0
95543,0.054346546556030655,0.0,0.054346546556030655,0.0
95546,0.032523870483284756,0.0,0.032523870483284756,0.0
95547,0.032523870483284756,0.0,0.032523870483284756,0.0
95549,0.0,0.0,0.032523870483284756,0.0
95550,0.0,0.0,0.032523870483284756,0.0
95551,0.0,0.0,0.032523870483284756,0.0
95552,0.0,0.0,0.032523870483284756,0.0
95553,0.0,0.0,0.032523870483284756,0.0
95554,0.0,0.0,0.032523870483284756,0.0
95555,0.0,0.0,0.032523870483284756,0.0
95556,0.0,0.0,0.032523870483284756,0.0
95557,0.0,0.0,0.032523870483284756,0.0
95558,0.0,0.0,0.032523870483284756,0.0
95559,0.0,0.0,0.032523870483284756,0.0
95567,0.004870198669317271,0.0,0.9999915664084217,1.0
95568,0.004870198669317271,0.0,0.9999915664084217,1.0
95569,0.004870198669317271,0.0,0.9999915664084217,1.0
95570,0.004870198669317271,0.0,0.9999915664084217,1.0
95571,0.004870198669317271,0.0,0.9999915664084217,1.0
95572,0.004870198669317271,0.0,0.9999915664084217,1.0
95574,0.009245499972834019,0.0,0.004870198669317271,0.0
95576,0.03253497184837934,0.0,0.009245499972834019,0.0
95577,0.03253497184837934,0.0,0.009245499972834019,0.0
95578,0.03253497184837934,0.0,0.009245499972834019,0.0
95585,0.9999899272806896,1.0,0.9999899272806896,1.0
95591,0.9999898900277866,1.0,0.9999898900277866,1.0
95592,0.9999898900277866,1.0,0.9999898900277866,1.0
95593,0.9999898900277866,1.0,0.9999898900277866,1.0
95594,0.9999898900277866,1.0,0.9999898900277866,1.0
95595,0.9999898900277866,1.0,0.9999898900277866,1.0
95596,0.9999898900277866,1.0,0.9999898900277866,1.0
95597,0.9999898900277866,1.0,0.9999898900277866,1.0
95598,0.9999898900277866,1.0,0.9999898900277866,1.0
95599,0.9999898900277866,1.0,0.9999898900277866,1.0
95600,0.9999898900277866,1.0,0.9999898900277866,1.0
95606,0.9999898900277866,1.0,0.9999898900277866,1.0
95607,0.9999898900277866,1.0,0.9999898900277866,1.0
95608,0.9999898900277866,1.0,0.9999898900277866,1.0
95610,4.656612875245797e-09,0.0,0.9999898900277866,1.0
95611,4.656612875245797e-09,0.0,0.9999898900277866,1.0
95613,4.656612875245797e-09,0.0,4.656612875245797e-09,0.0
95614,4.656612875245797e-09,0.0,4.656612875245797e-09,0.0
95615,4.656612875245797e-09,0.0,4.656612875245797e-09,0.0
95616,4.656612875245797e-09,0.0,4.656612875245797e-09,0.0
95617,4.656612875245797e-09,0.0,4.656612875245797e-09,0.0
95618,4.656612875245797e-09,0.0,4.656612875245797e-09,0.0
95622,0.9999899049289478,1.0,0.9999899049289478,1.0
95623,0.9999899049289478,1.0,0.9999899049289478,1.0
95624,0.9999899049289478,1.0,0.9999899049289478,1.0
95625,0.9999899049289478,1.0,0.9999899049289478,1.0
95627,0.054346561457191855,0.0,0.9999899049289478,1.0
95628,0.054346561457191855,0.0,0.9999899049289478,1.0
95629,0.054346561457191855,0.0,0.9999899049289478,1.0
95639,0.9999898527748835,1.0,0.9999898527748835,1.0
95640,0.9999898527748835,1.0,0.9999898527748835,1.0
95641,0.9999898527748835,1.0,0.9999898527748835,1.0
95642,0.9999898527748835,1.0,0.9999898527748835,1.0
95643,0.9999898527748835,1.0,0.9999898527748835,1.0
95645,1.7210841186908465e-06,0.0,0.9999898527748835,1.0
95646,1.7210841186908465e-06,0.0,0.9999898527748835,1.0
95649,1.8626451500983188e-07,0.0,1.8626451500983188e-07,0.0
